image_size,block_size,stride,blocks,shared_channels,private_channels,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,private_weight_values,private_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,61,0.878,878,14.949979207999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,62,0.886,886,15.284917125,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,63,0.884,884,15.585995542,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,64,0.883,883,15.895099666999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,65,0.88,880,16.227195125,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,66,0.876,876,16.559263707999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,67,0.88,880,16.818721042,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,68,0.876,876,17.103782582999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,69,0.889,889,17.38129825,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,70,0.882,882,17.600916667,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,71,0.882,882,17.974370541999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,72,0.882,882,18.304957916999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,73,0.882,882,18.744476458,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,74,0.886,886,19.036118457999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,75,0.876,876,19.354435291999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,76,0.89,890,19.901194875,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,77,0.88,880,20.180108167,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,78,0.887,887,20.472684375,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,79,0.886,886,20.759949417,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.03,0.15,0.0,0,80,0.88,880,21.045649624999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,1,0.674,674,0.3027123749999987,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,2,0.797,797,0.612612249999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,3,0.772,772,0.8687690419999967,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,4,0.808,808,1.1855427089999964,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,5,0.819,819,1.4827294169999945,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,6,0.842,842,1.7924400419999955,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,7,0.852,852,2.277755499999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,8,0.864,864,2.6116572499999933,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,9,0.869,869,2.885954124999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,10,0.872,872,3.177320208999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,11,0.862,862,3.4733728749999955,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,12,0.878,878,3.8186042919999963,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,13,0.86,860,4.054904583999999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,14,0.876,876,4.384091249999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,15,0.881,881,4.779358249999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,16,0.875,875,5.077708541999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,17,0.885,885,5.374011624999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,18,0.882,882,5.659339499999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,19,0.878,878,6.014255792,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,20,0.881,881,6.287069624999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,21,0.882,882,6.737983833999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,22,0.875,875,7.050315916999999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,23,0.888,888,7.356594749999999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,24,0.881,881,7.6862248749999935,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,25,0.88,880,7.987610666999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,26,0.887,887,8.268517916999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,27,0.885,885,8.564460499999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,28,0.879,879,9.009261333999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,29,0.878,878,9.293950833999993,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,30,0.891,891,9.638622541999993,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,31,0.882,882,9.929702749999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,32,0.88,880,10.221083541999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,33,0.884,884,10.508410916999999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,34,0.884,884,10.826143249999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,35,0.89,890,11.149347959000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,36,0.876,876,11.458201584000001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,37,0.886,886,11.791943084000003,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,38,0.878,878,12.135361709000001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,39,0.889,889,12.547250249999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,40,0.884,884,12.841881999999991,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,41,0.891,891,13.091705624999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,42,0.884,884,13.34674524999999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,43,0.876,876,13.603795374999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,44,0.884,884,13.855477375,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,45,0.886,886,14.096759124999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,46,0.889,889,14.361287374999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,47,0.888,888,14.670008125000003,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,48,0.88,880,14.90187508399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,49,0.887,887,15.166532416999992,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,50,0.889,889,15.48084983399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,51,0.894,894,15.941119833999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,52,0.895,895,16.198042459,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,53,0.89,890,16.417259249999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,54,0.89,890,16.717714834,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,55,0.887,887,16.998280375,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,56,0.887,887,17.282117542,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,57,0.893,893,17.674571833999998,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,58,0.89,890,17.926207374999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,59,0.892,892,18.15324283399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,60,0.889,889,18.43526529199999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,61,0.886,886,18.693566874999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,62,0.896,896,18.942621459,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,63,0.886,886,19.119957917,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,64,0.888,888,19.28686079199999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,65,0.887,887,19.465724,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,66,0.893,893,19.680602625,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,67,0.887,887,19.871241542,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,68,0.894,894,20.041164916999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,69,0.885,885,20.211520125,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,70,0.884,884,20.382724916999997,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,71,0.876,876,20.558991999999996,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,72,0.894,894,20.73467733399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,73,0.883,883,20.90758233399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,74,0.883,883,21.090107374999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,75,0.892,892,21.269074874999994,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,76,0.888,888,21.443568042000003,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,77,0.881,881,21.621506458999995,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,78,0.886,886,21.868307709,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,79,0.884,884,22.14075258399999,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.05,0.25,0.0,0,80,0.889,889,22.381830208999993,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,1,0.724,724,0.21304708400001005,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,2,0.798,798,0.3968618340000063,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,3,0.776,776,0.5700808340000094,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,4,0.831,831,0.74925166700001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,5,0.828,828,0.9423977920000084,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,6,0.83,830,1.1348853750000103,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,7,0.832,832,1.3401917090000097,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,8,0.864,864,1.553059917000013,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,9,0.861,861,1.767290542000012,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,10,0.863,863,1.9486168340000063,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,11,0.858,858,2.130581584000012,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,12,0.867,867,2.338227417000013,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,13,0.871,871,2.5184918750000094,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,14,0.856,856,2.698795750000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,15,0.863,863,2.8848808750000074,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,16,0.869,869,3.06285625000001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,17,0.886,886,3.246456667000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,18,0.85,850,3.427746292000009,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,19,0.864,864,3.6019380420000005,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,20,0.885,885,3.7799753750000065,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,21,0.87,870,3.95571587500001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,22,0.857,857,4.130593542,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,23,0.878,878,4.3060317500000025,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,24,0.887,887,4.5138152090000006,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,25,0.868,868,4.705785834000011,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,26,0.875,875,4.877922542000007,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,27,0.89,890,5.050491042000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,28,0.878,878,5.227288542000011,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,29,0.88,880,5.402883750000001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,30,0.877,877,5.575789125,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,31,0.883,883,5.759490584000005,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,32,0.885,885,5.962610959000003,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,33,0.884,884,6.17155037500001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,34,0.876,876,6.4322166250000095,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,35,0.865,865,6.774361625000012,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,36,0.865,865,6.983408125000011,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,37,0.86,860,7.195364375000011,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,38,0.866,866,7.411785250000008,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,39,0.885,885,7.614235459,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,40,0.883,883,7.811517209000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,41,0.879,879,8.002467209000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,42,0.873,873,8.211354209000007,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,43,0.885,885,8.42255629200001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,44,0.881,881,8.660949792000011,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,45,0.887,887,8.863912542000008,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,46,0.868,868,9.044360917000006,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,47,0.872,872,9.223576959000013,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,48,0.882,882,9.392586417000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,49,0.875,875,9.567065209000006,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,50,0.871,871,9.746039417000006,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,51,0.872,872,9.924010209000002,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,52,0.873,873,10.09881725000001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,53,0.872,872,10.280086042000008,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,54,0.881,881,10.460293292000003,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,55,0.883,883,10.633029875000005,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,56,0.869,869,10.818426292000012,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,57,0.868,868,10.99503162500001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,58,0.883,883,11.169461334000005,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,59,0.874,874,11.347697084000004,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
7,5,2,4,3,1,4,16,2000,1000,0.08,0.4,0.0,0,60,0.882,882,11.52617341700001,partial_shared_kernel,75,3,100,4,160,10,352,352,52,756,400,560
